seqnames,start,end,width,strand,gc,mapp
chr9,37000001,38000000,1000000,*,43.11,0.9862283574
chr9,69000001,70000000,1000000,*,41.32,0.9561340615
chr9,70000001,71000000,1000000,*,39.88,0.9609650116
chr9,71000001,72000000,1000000,*,38.19,0.9819751794
chr9,72000001,73000000,1000000,*,39.84,0.977346663
chr9,73000001,74000000,1000000,*,35.22,0.9872848733
chr9,74000001,75000000,1000000,*,37.61,0.9760603911
chr9,75000001,76000000,1000000,*,39.35,0.9670889225
chr9,76000001,77000000,1000000,*,41.06,0.975108037
chr9,77000001,78000000,1000000,*,39.65,0.9731255647
chr9,78000001,79000000,1000000,*,39.67,0.96927286
chr9,79000001,80000000,1000000,*,38.94,0.960509281109281
chr9,80000001,81000000,1000000,*,36.71,0.9543863887
chr9,81000001,82000000,1000000,*,40.35,0.9553360477
chr9,82000001,83000000,1000000,*,38.52,0.969044028767195
chr9,83000001,84000000,1000000,*,40.28,0.9444162753
chr9,84000001,85000000,1000000,*,41.16,0.9839149548
chr9,85000001,86000000,1000000,*,39.98,0.9453609923
chr9,86000001,87000000,1000000,*,41.4,0.9636116482
chr9,87000001,88000000,1000000,*,42.97,0.958295837
chr9,88000001,89000000,1000000,*,43.48,0.959512925654965
chr9,89000001,90000000,1000000,*,45.94,0.985147656165542
chr9,90000001,91000000,1000000,*,41.47,0.9595763124
chr9,91000001,92000000,1000000,*,43.1,0.980801009165688
chr9,92000001,93000000,1000000,*,43.15,0.9460429219
chr9,93000001,94000000,1000000,*,47.89,0.9829041349
chr9,94000001,95000000,1000000,*,42.72,0.9061605518
chr9,95000001,96000000,1000000,*,42.82,0.9814505498
chr9,96000001,97000000,1000000,*,43.67,0.9332533077
chr9,97000001,98000000,1000000,*,42.78,0.9406905224
chr9,98000001,99000000,1000000,*,46.41,0.9818099335
chr9,99000001,100000000,1000000,*,40.85,0.978500594
chr9,100000001,101000000,1000000,*,39.06,0.9538753163
chr9,101000001,102000000,1000000,*,38.22,0.9724319815
chr9,102000001,103000000,1000000,*,35.11,0.9604978985
chr9,103000001,104000000,1000000,*,35.21,0.960315082015082
chr9,104000001,105000000,1000000,*,38.47,0.9761771725
chr9,105000001,106000000,1000000,*,39.98,0.9554227625
chr9,106000001,107000000,1000000,*,38.82,0.9644786443
chr9,107000001,108000000,1000000,*,43.24,0.984882589
chr9,108000001,109000000,1000000,*,40.8,0.972620032620033
chr9,109000001,110000000,1000000,*,42.74,0.9869564378
chr9,110000001,111000000,1000000,*,39.27,0.962041523
chr9,111000001,112000000,1000000,*,40.04,0.9745776906
chr9,112000001,113000000,1000000,*,41.4,0.9830019559
chr9,113000001,114000000,1000000,*,45.2,0.9543203067
chr9,114000001,115000000,1000000,*,46.47,0.9863337581
chr9,115000001,116000000,1000000,*,39.02,0.96884898954899
chr9,116000001,117000000,1000000,*,41.27,0.9828059357
chr9,117000001,118000000,1000000,*,40.13,0.986214369114369
chr9,118000001,119000000,1000000,*,37.18,0.9829469412
chr9,119000001,120000000,1000000,*,40.2,0.9725208362
chr9,120000001,121000000,1000000,*,43.29,0.9733798399
chr9,121000001,122000000,1000000,*,45.6,0.9786774944
chr9,122000001,123000000,1000000,*,42.33,0.963414163065238
chr9,123000001,124000000,1000000,*,42.87,0.9829666965
chr9,124000001,125000000,1000000,*,46.83,0.9906033592
chr9,125000001,126000000,1000000,*,42.28,0.9765640626
chr9,126000001,127000000,1000000,*,47.48,0.9823751031
chr9,127000001,128000000,1000000,*,49.68,0.9914833955
chr9,128000001,129000000,1000000,*,50.92,0.9766145443
chr9,129000001,130000000,1000000,*,51.95,0.9882655353
chr9,130000001,131000000,1000000,*,50.51,0.986193434981657
chr9,131000001,132000000,1000000,*,48.96,0.9813743425
chr9,132000001,133000000,1000000,*,47.13,0.9866203608
chr9,133000001,134000000,1000000,*,54.39,0.979326040206413
chr9,134000001,135000000,1000000,*,54.65,0.974799247541378
chr9,135000001,136000000,1000000,*,53.38,0.9863683919
chr9,136000001,137000000,1000000,*,58.56,0.965494310952686
chr9,137000001,138000000,1000000,*,55.1,0.9689825971
chr10,1,1000000,1000000,*,45.24,0.932528445930455
chr10,1000001,2000000,1000000,*,45.68,0.96316323162982
chr10,2000001,3000000,1000000,*,40.49,0.988865248830498
chr10,3000001,4000000,1000000,*,44.26,0.9887399556
chr10,4000001,5000000,1000000,*,38.88,0.9772646451
chr10,5000001,6000000,1000000,*,43.61,0.95776784413241
chr10,6000001,7000000,1000000,*,43.46,0.954508201841009
chr10,7000001,8000000,1000000,*,42.42,0.980880046080046
chr10,8000001,9000000,1000000,*,39.92,0.9895700699
chr10,9000001,10000000,1000000,*,36.22,0.9748848391
chr10,10000001,11000000,1000000,*,39.11,0.9749035268
chr10,11000001,12000000,1000000,*,43.78,0.9819343727
chr10,12000001,13000000,1000000,*,45.11,0.980038398
chr10,13000001,14000000,1000000,*,44.26,0.9805908417
chr10,14000001,15000000,1000000,*,42.69,0.981951384951385
chr10,15000001,16000000,1000000,*,41.47,0.9712742963
chr10,16000001,17000000,1000000,*,40.17,0.9834440236
chr10,18000001,19000000,1000000,*,39.45,0.970549501
chr10,19000001,20000000,1000000,*,36.57,0.9700578514
chr10,20000001,21000000,1000000,*,37.95,0.9525059405
chr10,21000001,22000000,1000000,*,41,0.9805918855
chr10,22000001,23000000,1000000,*,40.1,0.9643724445
chr10,23000001,24000000,1000000,*,40.38,0.9649627887
chr10,24000001,25000000,1000000,*,41.24,0.9789705031
chr10,25000001,26000000,1000000,*,38.49,0.9579950884
chr10,26000001,27000000,1000000,*,40.46,0.9719243509
chr10,27000001,28000000,1000000,*,39.28,0.9656327365
chr10,28000001,29000000,1000000,*,40.97,0.9884057241
chr10,29000001,30000000,1000000,*,43.07,0.9788718155
chr10,30000001,31000000,1000000,*,43.04,0.9742248105
chr10,31000001,32000000,1000000,*,39.89,0.953345401545401
chr10,32000001,33000000,1000000,*,39.27,0.9463948396
chr10,33000001,34000000,1000000,*,41.42,0.9836674176
chr10,34000001,35000000,1000000,*,41.5,0.9894256323
chr10,35000001,36000000,1000000,*,42.03,0.973069642
chr10,36000001,37000000,1000000,*,38.48,0.9695121325
chr10,37000001,38000000,1000000,*,39.64,0.923320569449681
chr10,39000001,40000000,1000000,*,34.98,1
chr10,43000001,44000000,1000000,*,46.45,0.9765247667
chr10,44000001,45000000,1000000,*,43.41,0.9607618922
chr10,51000001,52000000,1000000,*,36.5,0.9759396676
chr10,52000001,53000000,1000000,*,37.27,0.9659412441
chr10,53000001,54000000,1000000,*,35.53,0.9632695921
chr10,54000001,55000000,1000000,*,34.85,0.972691018
chr10,55000001,56000000,1000000,*,34.37,0.9655000598
chr10,56000001,57000000,1000000,*,34.9,0.96865480985481
chr10,57000001,58000000,1000000,*,35.5,0.9767234768
chr10,58000001,59000000,1000000,*,38.54,0.968719858119858
chr10,59000001,60000000,1000000,*,38.9,0.96620994299886
chr10,60000001,61000000,1000000,*,38.2,0.9876049538
chr10,61000001,62000000,1000000,*,37.76,0.982769352790863
chr10,62000001,63000000,1000000,*,39.96,0.972048305522002
chr10,63000001,64000000,1000000,*,39.65,0.978381471
chr10,64000001,65000000,1000000,*,36.56,0.970081318725275
chr10,65000001,66000000,1000000,*,35.28,0.9782698754
chr10,66000001,67000000,1000000,*,35.9,0.9758720044
chr10,67000001,68000000,1000000,*,37.76,0.943444102544103
chr10,68000001,69000000,1000000,*,42.09,0.984250134650135
chr10,69000001,70000000,1000000,*,47.34,0.9890701143
chr10,70000001,71000000,1000000,*,47.58,0.9832896885
chr10,71000001,72000000,1000000,*,50.61,0.9922415011
chr10,72000001,73000000,1000000,*,42.86,0.9780598506
chr10,73000001,74000000,1000000,*,43.17,0.939521993906936
chr10,74000001,75000000,1000000,*,39.25,0.9800608646
chr10,75000001,76000000,1000000,*,43.77,0.9816630752
chr10,76000001,77000000,1000000,*,39.88,0.9616077651
chr10,77000001,78000000,1000000,*,45.29,0.98685391
chr10,78000001,79000000,1000000,*,47.11,0.981727194276258
chr10,80000001,81000000,1000000,*,43.63,0.945200454
chr10,81000001,82000000,1000000,*,36.41,0.9734441967
chr10,82000001,83000000,1000000,*,37.39,0.9806128769
chr10,83000001,84000000,1000000,*,37.81,0.9709745196
chr10,84000001,85000000,1000000,*,41.21,0.9576047939
chr10,85000001,86000000,1000000,*,39.7,0.9607759716
chr10,86000001,87000000,1000000,*,46.24,0.981492466
chr10,88000001,89000000,1000000,*,38.12,0.984470398
chr10,89000001,90000000,1000000,*,39.22,0.9803122684
chr10,90000001,91000000,1000000,*,38.2,0.95726417704343
chr10,91000001,92000000,1000000,*,39.64,0.9479538518
chr10,92000001,93000000,1000000,*,40.95,0.977196903094107
chr10,93000001,94000000,1000000,*,42.56,0.9813992285
chr10,94000001,95000000,1000000,*,39.59,0.948358833
chr10,95000001,96000000,1000000,*,41.43,0.9576743752
chr10,96000001,97000000,1000000,*,41.74,0.984169153269153
chr10,97000001,98000000,1000000,*,48.49,0.9808153999
chr10,98000001,99000000,1000000,*,41.44,0.9523040614
chr10,99000001,100000000,1000000,*,41.7,0.9561800782
chr10,100000001,101000000,1000000,*,45.6,0.9761747163
chr10,101000001,102000000,1000000,*,46.05,0.9892140381
chr10,102000001,103000000,1000000,*,47.09,0.9795469416
chr10,103000001,104000000,1000000,*,46.42,0.985145642
chr10,104000001,105000000,1000000,*,42.05,0.9796112911
chr10,105000001,106000000,1000000,*,38.58,0.9621969727
chr10,106000001,107000000,1000000,*,38.43,0.9795628771
chr10,107000001,108000000,1000000,*,37.51,0.9882498129
chr10,108000001,109000000,1000000,*,37.18,0.965952353
chr10,109000001,110000000,1000000,*,39.81,0.9399679939
chr10,110000001,111000000,1000000,*,42.15,0.987721943
chr10,111000001,112000000,1000000,*,40.18,0.967303466957855
chr10,112000001,113000000,1000000,*,41.84,0.9714958969
chr10,113000001,114000000,1000000,*,42.96,0.9903679118
chr10,114000001,115000000,1000000,*,42.33,0.9902255355
chr10,115000001,116000000,1000000,*,36.39,0.963994582201291
chr10,116000001,117000000,1000000,*,42.23,0.984418810918811
chr10,117000001,118000000,1000000,*,43.7,0.9820507537
chr10,118000001,119000000,1000000,*,41.55,0.9860963993
chr10,119000001,120000000,1000000,*,45.94,0.9812320336
chr10,120000001,121000000,1000000,*,41.74,0.9647627556
chr10,121000001,122000000,1000000,*,42.88,0.9893304129
chr10,122000001,123000000,1000000,*,45,0.9593712303
chr10,123000001,124000000,1000000,*,45.27,0.9931471354
chr10,124000001,125000000,1000000,*,48.83,0.990311920878631
chr10,125000001,126000000,1000000,*,43.95,0.9707754712
chr10,126000001,127000000,1000000,*,43.42,0.975850017350238
chr10,127000001,128000000,1000000,*,43.78,0.9869781022
chr10,128000001,129000000,1000000,*,45.04,0.9914558116
chr10,129000001,130000000,1000000,*,44.93,0.9867305077
chr10,130000001,131000000,1000000,*,46.5,0.979354550854551
chr10,131000001,132000000,1000000,*,48.65,0.980154772751362
chr10,132000001,133000000,1000000,*,54.81,0.9754172832
chr11,1000001,2000000,1000000,*,56.83,0.97145788968311
chr11,2000001,3000000,1000000,*,53.32,0.986411842
chr11,5000001,6000000,1000000,*,38.3,0.946886284
chr11,6000001,7000000,1000000,*,42.07,0.95465337000674
chr11,7000001,8000000,1000000,*,40.19,0.9466342403
chr11,8000001,9000000,1000000,*,44.57,0.9683204269
chr11,9000001,10000000,1000000,*,42.36,0.9753214585
chr11,10000001,11000000,1000000,*,41.6,0.9714708482
chr11,11000001,12000000,1000000,*,43.08,0.9851817449
chr11,12000001,13000000,1000000,*,43.51,0.9870289286
chr11,13000001,14000000,1000000,*,40.83,0.9532642341
chr11,14000001,15000000,1000000,*,39.98,0.940927891927892
chr11,15000001,16000000,1000000,*,41.49,0.9918291701
chr11,16000001,17000000,1000000,*,38.51,0.9671930873
chr11,17000001,18000000,1000000,*,45.17,0.982788468
chr11,18000001,19000000,1000000,*,42.37,0.9633570544
chr11,19000001,20000000,1000000,*,43.41,0.975155042255042
chr11,20000001,21000000,1000000,*,40.87,0.976685283474306
chr11,21000001,22000000,1000000,*,37.08,0.9721691114
chr11,22000001,23000000,1000000,*,36.46,0.9619832974
chr11,23000001,24000000,1000000,*,35.93,0.9542309393
chr11,24000001,25000000,1000000,*,35.22,0.9646440447
chr11,25000001,26000000,1000000,*,35.25,0.9479457586
chr11,26000001,27000000,1000000,*,36.48,0.9691103872
chr11,27000001,28000000,1000000,*,39.59,0.9661823865
chr11,28000001,29000000,1000000,*,36.58,0.9605477401
chr11,29000001,30000000,1000000,*,36.56,0.9621622353
chr11,30000001,31000000,1000000,*,38.44,0.9737697861
chr11,31000001,32000000,1000000,*,37.65,0.965461767323535
chr11,32000001,33000000,1000000,*,41.17,0.9686496235
chr11,33000001,34000000,1000000,*,41.95,0.9781077042
chr11,34000001,35000000,1000000,*,42.43,0.9785870805
chr11,35000001,36000000,1000000,*,41.83,0.9755868139
chr11,36000001,37000000,1000000,*,41.39,0.971866645866646
chr11,37000001,38000000,1000000,*,35.52,0.972215253
chr11,38000001,39000000,1000000,*,35.2,0.97722278
chr11,39000001,40000000,1000000,*,36.47,0.9498881484
chr11,40000001,41000000,1000000,*,36.75,0.9736353741
chr11,41000001,42000000,1000000,*,36.81,0.9817224283
chr11,42000001,43000000,1000000,*,37.61,0.9523465968
chr11,43000001,44000000,1000000,*,40.58,0.9631562766
chr11,44000001,45000000,1000000,*,47.79,0.9903482678
chr11,45000001,46000000,1000000,*,47.42,0.982382231872696
chr11,46000001,47000000,1000000,*,44.74,0.980198002898003
chr11,47000001,48000000,1000000,*,46.44,0.9804732886
chr11,56000001,57000000,1000000,*,36.41,0.950234324634325
chr11,57000001,58000000,1000000,*,45.13,0.976234061202184
chr11,58000001,59000000,1000000,*,38.48,0.955325822151644
chr11,59000001,60000000,1000000,*,40.79,0.9618541074
chr11,60000001,61000000,1000000,*,41.91,0.952135046889233
chr11,61000001,62000000,1000000,*,51.44,0.9586240223
chr11,62000001,63000000,1000000,*,47.84,0.969195703
chr11,63000001,64000000,1000000,*,43.98,0.9228306011
chr11,64000001,65000000,1000000,*,54.27,0.9866151017
chr11,65000001,66000000,1000000,*,51.78,0.982087527287527
chr11,66000001,67000000,1000000,*,49.52,0.9750355196
chr11,68000001,69000000,1000000,*,48.68,0.981108274133097
chr11,69000001,70000000,1000000,*,51.92,0.992795525757477
chr11,70000001,71000000,1000000,*,48.63,0.988126148467959
chr11,72000001,73000000,1000000,*,47.11,0.979175306250613
chr11,73000001,74000000,1000000,*,44.99,0.9824306406
chr11,74000001,75000000,1000000,*,41.76,0.9571719682
chr11,75000001,76000000,1000000,*,46.53,0.975028836457673
chr11,76000001,77000000,1000000,*,44.96,0.9732493509
chr11,77000001,78000000,1000000,*,43.08,0.953738426676853
chr11,78000001,79000000,1000000,*,43.33,0.983087894887895
chr11,79000001,80000000,1000000,*,41.96,0.982662699425399
chr11,80000001,81000000,1000000,*,37.37,0.986413731913732
chr11,81000001,82000000,1000000,*,35.76,0.983185022085022
chr11,82000001,83000000,1000000,*,37.79,0.9664638814
chr11,83000001,84000000,1000000,*,39.14,0.9659740922
chr11,84000001,85000000,1000000,*,36.56,0.9785071878
chr11,85000001,86000000,1000000,*,38.09,0.962373794973795
chr11,86000001,87000000,1000000,*,40.97,0.958836083636084
chr11,87000001,88000000,1000000,*,37.06,0.946008264594753
chr11,88000001,89000000,1000000,*,36.82,0.934813915600277
chr11,90000001,91000000,1000000,*,35.79,0.9019490293
chr11,91000001,92000000,1000000,*,36.08,0.975703627473527
chr11,92000001,93000000,1000000,*,39.65,0.9687548987
chr11,93000001,94000000,1000000,*,40.06,0.9584382252
chr11,94000001,95000000,1000000,*,40.79,0.947780310324345
chr11,95000001,96000000,1000000,*,39.07,0.965054621161365
chr11,96000001,97000000,1000000,*,37.88,0.964658224389236
chr11,97000001,98000000,1000000,*,35.73,0.975622151147263
chr11,98000001,99000000,1000000,*,35.52,0.9698224581
chr11,99000001,100000000,1000000,*,34.8,0.969293959687919
chr11,100000001,101000000,1000000,*,37.45,0.955878007378007
chr11,101000001,102000000,1000000,*,37.69,0.959008551217102
chr11,102000001,103000000,1000000,*,39.88,0.968872638463192
chr11,103000001,104000000,1000000,*,37.07,0.9671215999216
chr11,104000001,105000000,1000000,*,35.89,0.985186830586831
chr11,105000001,106000000,1000000,*,35.62,0.980621255721256
chr11,106000001,107000000,1000000,*,36.94,0.975909843109843
chr11,107000001,108000000,1000000,*,39.38,0.972790181855272
chr11,108000001,109000000,1000000,*,39.23,0.966198003576043
chr11,109000001,110000000,1000000,*,38.37,0.956115360715361
chr11,110000001,111000000,1000000,*,39.61,0.971724694698779
chr11,111000001,112000000,1000000,*,41.46,0.989800522601568
chr11,112000001,113000000,1000000,*,42.38,0.977248705994824
chr11,113000001,114000000,1000000,*,43.69,0.9799386595
chr11,114000001,115000000,1000000,*,42.05,0.968235678771358
chr11,115000001,116000000,1000000,*,42.09,0.987521479364438
chr11,116000001,117000000,1000000,*,45.17,0.981198530597061
chr11,117000001,118000000,1000000,*,47.93,0.979782899182899
chr11,118000001,119000000,1000000,*,46.29,0.977667480921985
chr11,119000001,120000000,1000000,*,49.23,0.98993560498484
chr11,120000001,121000000,1000000,*,46.52,0.991502290502291
chr11,121000001,122000000,1000000,*,41.21,0.96953131993132
chr11,122000001,123000000,1000000,*,41.08,0.9786358521
chr11,123000001,124000000,1000000,*,42.85,0.985566487366487
chr11,124000001,125000000,1000000,*,40.12,0.9708219064198
chr11,125000001,126000000,1000000,*,43.9,0.971402912002912
chr11,126000001,127000000,1000000,*,46.84,0.9899604037
chr11,127000001,128000000,1000000,*,39.07,0.973506368706369
chr11,128000001,129000000,1000000,*,42.19,0.9858327119
chr11,129000001,130000000,1000000,*,41.05,0.96324246548357
chr11,130000001,131000000,1000000,*,43.97,0.9700587324
chr11,131000001,132000000,1000000,*,43.14,0.983129093129093
chr11,132000001,133000000,1000000,*,41.58,0.9801835544
chr11,133000001,134000000,1000000,*,44.09,0.9763523462
chr11,134000001,135000000,1000000,*,46.64,0.965158836498457
chr12,1,1000000,1000000,*,45,0.940921645933671
chr12,1000001,2000000,1000000,*,42.49,0.9771008026
chr12,2000001,3000000,1000000,*,47.45,0.9763380163
chr12,3000001,4000000,1000000,*,47.06,0.9754749821
chr12,4000001,5000000,1000000,*,42.86,0.9764495431
chr12,5000001,6000000,1000000,*,44.01,0.9735761772
chr12,6000001,7000000,1000000,*,49.76,0.975843401198444
chr12,7000001,8000000,1000000,*,42.51,0.946645258521427
chr12,10000001,11000000,1000000,*,37.57,0.9615395318
chr12,11000001,12000000,1000000,*,40.33,0.937937046712446
chr12,12000001,13000000,1000000,*,42.62,0.9774012595
chr12,13000001,14000000,1000000,*,41.54,0.9810635138
chr12,14000001,15000000,1000000,*,39.6,0.9761225467
chr12,15000001,16000000,1000000,*,37.44,0.9856530983
chr12,16000001,17000000,1000000,*,36.62,0.9833910249
chr12,17000001,18000000,1000000,*,35.57,0.9464113114
chr12,18000001,19000000,1000000,*,36.36,0.9744324825
chr12,19000001,20000000,1000000,*,39.11,0.9791536746
chr12,20000001,21000000,1000000,*,36.53,0.971661201321914
chr12,21000001,22000000,1000000,*,36.63,0.949771583130581
chr12,22000001,23000000,1000000,*,37.76,0.9681240924
chr12,23000001,24000000,1000000,*,36.05,0.9693522203
chr12,25000001,26000000,1000000,*,39,0.969430348230348
chr12,26000001,27000000,1000000,*,39.01,0.9808945982
chr12,27000001,28000000,1000000,*,39.79,0.9667098471
chr12,28000001,29000000,1000000,*,36.7,0.9683058611
chr12,29000001,30000000,1000000,*,38.57,0.9545635392
chr12,30000001,31000000,1000000,*,40.61,0.9695926111
chr12,31000001,32000000,1000000,*,42.87,0.918131391531392
chr12,32000001,33000000,1000000,*,41.09,0.974658005699715
chr12,33000001,34000000,1000000,*,36.73,0.9433801627
chr12,37000001,38000000,1000000,*,35.69,0.908428474533986
chr12,38000001,39000000,1000000,*,37.6,0.9371840292
chr12,39000001,40000000,1000000,*,37.08,0.9453419782
chr12,40000001,41000000,1000000,*,36.25,0.989114084
chr12,41000001,42000000,1000000,*,37.29,0.9528995911
chr12,42000001,43000000,1000000,*,39.69,0.9628365709
chr12,43000001,44000000,1000000,*,36.98,0.9661140805
chr12,44000001,45000000,1000000,*,36.85,0.954992771955439
chr12,45000001,46000000,1000000,*,38.55,0.9790352018
chr12,46000001,47000000,1000000,*,38.89,0.9537433926
chr12,47000001,48000000,1000000,*,43.15,0.9752316346
chr12,48000001,49000000,1000000,*,43.69,0.9548040729
chr12,49000001,50000000,1000000,*,47.47,0.9798612253
chr12,50000001,51000000,1000000,*,43.09,0.9759483317
chr12,51000001,52000000,1000000,*,44.89,0.971490752490752
chr12,52000001,53000000,1000000,*,49.63,0.9801775722
chr12,53000001,54000000,1000000,*,47.11,0.9805628703
chr12,54000001,55000000,1000000,*,44.83,0.9418051743
chr12,55000001,56000000,1000000,*,40.65,0.9212949323
chr12,56000001,57000000,1000000,*,46.52,0.961524752
chr12,57000001,58000000,1000000,*,47.74,0.979979820679821
chr12,58000001,59000000,1000000,*,38.41,0.951730211660423
chr12,59000001,60000000,1000000,*,36.29,0.9610527186
chr12,60000001,61000000,1000000,*,34.72,0.9696243008
chr12,61000001,62000000,1000000,*,36.15,0.9435596066
chr12,62000001,63000000,1000000,*,38.81,0.986581911281911
chr12,63000001,64000000,1000000,*,38.17,0.9011789437
chr12,64000001,65000000,1000000,*,41.24,0.9705932255
chr12,65000001,66000000,1000000,*,38.74,0.9761671699
chr12,66000001,67000000,1000000,*,39,0.9702468202
chr12,67000001,68000000,1000000,*,39.44,0.967733771
chr12,68000001,69000000,1000000,*,40.22,0.980289966
chr12,69000001,70000000,1000000,*,39.9,0.9647195485
chr12,70000001,71000000,1000000,*,37.98,0.9612358668
chr12,71000001,72000000,1000000,*,37.75,0.9794014954
chr12,72000001,73000000,1000000,*,36.48,0.9623846962
chr12,73000001,74000000,1000000,*,35,0.949648834
chr12,74000001,75000000,1000000,*,35.18,0.9685318841
chr12,75000001,76000000,1000000,*,37.24,0.9794778026
chr12,76000001,77000000,1000000,*,39.1,0.9834350824
chr12,77000001,78000000,1000000,*,36.89,0.966373319
chr12,78000001,79000000,1000000,*,35.19,0.9787294513
chr12,79000001,80000000,1000000,*,37.28,0.971549219777891
chr12,80000001,81000000,1000000,*,36.3,0.948131346555407
chr12,81000001,82000000,1000000,*,35.08,0.971088832835015
chr12,82000001,83000000,1000000,*,36.53,0.9731462535
chr12,83000001,84000000,1000000,*,36.17,0.9577365444
chr12,84000001,85000000,1000000,*,34.66,0.9796961165
chr12,85000001,86000000,1000000,*,34.66,0.977020226480906
chr12,86000001,87000000,1000000,*,34.58,0.954160760960761
chr12,87000001,88000000,1000000,*,35.37,0.9467765047
chr12,88000001,89000000,1000000,*,36.25,0.9698386597
chr12,89000001,90000000,1000000,*,38.43,0.982724793
chr12,90000001,91000000,1000000,*,35.77,0.9802137343
chr12,91000001,92000000,1000000,*,36.14,0.985545941445942
chr12,92000001,93000000,1000000,*,39.31,0.9689599422
chr12,93000001,94000000,1000000,*,41.33,0.9859185399
chr12,94000001,95000000,1000000,*,42.02,0.979013069
chr12,95000001,96000000,1000000,*,41.06,0.965654652953009
chr12,96000001,97000000,1000000,*,39.88,0.9704980544
chr12,97000001,98000000,1000000,*,38.64,0.9581067621
chr12,98000001,99000000,1000000,*,40.59,0.986830496
chr12,99000001,100000000,1000000,*,37.23,0.9774615734
chr12,100000001,101000000,1000000,*,39.97,0.9786749152
chr12,101000001,102000000,1000000,*,40.17,0.9666434279
chr12,102000001,103000000,1000000,*,39.15,0.969265085745311
chr12,103000001,104000000,1000000,*,40.15,0.9704508445
chr12,104000001,105000000,1000000,*,42.56,0.9712826814
chr12,105000001,106000000,1000000,*,41.26,0.9652376565
chr12,106000001,107000000,1000000,*,41.82,0.9743464951
chr12,107000001,108000000,1000000,*,43,0.978380053180053
chr12,108000001,109000000,1000000,*,45.98,0.989245115238853
chr12,109000001,110000000,1000000,*,47.51,0.9900034609
chr12,110000001,111000000,1000000,*,44.92,0.979492786792787
chr12,111000001,112000000,1000000,*,46.67,0.979108576
chr12,112000001,113000000,1000000,*,43.8,0.978786055
chr12,113000001,114000000,1000000,*,49.32,0.99337937
chr12,114000001,115000000,1000000,*,44.31,0.9886744394
chr12,115000001,116000000,1000000,*,42.62,0.9895345658
chr12,116000001,117000000,1000000,*,43.5,0.9929423506
chr12,117000001,118000000,1000000,*,46.01,0.9873173747
chr12,118000001,119000000,1000000,*,42.68,0.9775745
chr12,119000001,120000000,1000000,*,43.96,0.983137687937688
chr12,120000001,121000000,1000000,*,47.27,0.981140737840738
chr12,121000001,122000000,1000000,*,48.73,0.97750398012239
chr12,122000001,123000000,1000000,*,47.01,0.971551835555573
chr12,123000001,124000000,1000000,*,46.92,0.982218968962009
chr12,124000001,125000000,1000000,*,51.46,0.988518520448164
chr12,125000001,126000000,1000000,*,44.12,0.984073084707054
chr12,126000001,127000000,1000000,*,40.54,0.980613771913772
chr12,127000001,128000000,1000000,*,41.35,0.9809468353
chr12,128000001,129000000,1000000,*,44.95,0.984563627
chr12,129000001,130000000,1000000,*,43.02,0.9639364229
chr12,130000001,131000000,1000000,*,47.08,0.98321013
chr12,131000001,132000000,1000000,*,51.02,0.9414901735
chr12,132000001,133000000,1000000,*,54.24,0.965006551467007
chr13,19000001,20000000,1000000,*,41.74,0.901928287908414
chr13,20000001,21000000,1000000,*,42.61,0.986345820645821
chr13,21000001,22000000,1000000,*,42.35,0.965977265550237
chr13,22000001,23000000,1000000,*,39.52,0.9625177973
chr13,23000001,24000000,1000000,*,40.7,0.9774230643
chr13,24000001,25000000,1000000,*,43.07,0.937165594465594
chr13,25000001,26000000,1000000,*,41.62,0.9767772308
chr13,26000001,27000000,1000000,*,42.09,0.98676873996874
chr13,27000001,28000000,1000000,*,42.99,0.9889498702
chr13,28000001,29000000,1000000,*,41.17,0.9800994509
chr13,29000001,30000000,1000000,*,41.67,0.9755657216
chr13,30000001,31000000,1000000,*,43.18,0.977558398221134
chr13,31000001,32000000,1000000,*,40.59,0.9704812548
chr13,32000001,33000000,1000000,*,39.31,0.9842632185
chr13,33000001,34000000,1000000,*,39.3,0.982022138122138
chr13,34000001,35000000,1000000,*,38.77,0.9766894588
chr13,35000001,36000000,1000000,*,37.19,0.9788530467
chr13,36000001,37000000,1000000,*,39.23,0.977363083
chr13,37000001,38000000,1000000,*,36.49,0.9697891628
chr13,38000001,39000000,1000000,*,36.63,0.975697876
chr13,39000001,40000000,1000000,*,38.4,0.9762984567
chr13,40000001,41000000,1000000,*,42.01,0.95675905955906
chr13,41000001,42000000,1000000,*,39.36,0.9631267097
chr13,42000001,43000000,1000000,*,39.6,0.9655039226
chr13,43000001,44000000,1000000,*,39.21,0.9754127419
chr13,44000001,45000000,1000000,*,41.99,0.985354702454702
chr13,45000001,46000000,1000000,*,42.23,0.9731009873
chr13,46000001,47000000,1000000,*,39.3,0.9657793095
chr13,47000001,48000000,1000000,*,38.57,0.9564126201
chr13,48000001,49000000,1000000,*,39.71,0.9720225481
chr13,49000001,50000000,1000000,*,40.55,0.9673070044
chr13,50000001,51000000,1000000,*,39.4,0.965658415876235
chr13,51000001,52000000,1000000,*,41.92,0.9647772309
chr13,53000001,54000000,1000000,*,37.63,0.9815535913
chr13,54000001,55000000,1000000,*,35.87,0.9771995274
chr13,55000001,56000000,1000000,*,34.23,0.976749546049546
chr13,56000001,57000000,1000000,*,34.06,0.9756821556
chr13,57000001,58000000,1000000,*,34.61,0.952708518
chr13,58000001,59000000,1000000,*,35.21,0.9766817651
chr13,59000001,60000000,1000000,*,37.59,0.9786450835
chr13,60000001,61000000,1000000,*,37.62,0.9662430345
